
----------------------------------------------------------------------------------------------------
Arguments :- 
input : D
resampling : under_sampling
classifier : RF
samplingType : leastConfidence
testsize : 0.2
manualAnnotationsCount : 50
maxIterations : 40
comments : Redmine-RF_LC-12-12

----------------------------------------------------------------------------------------------------

Analysis of  Label Classification  : 
#Dupl,#Ind,#LM Dupl,#LM Ind,#LM Rela,#LM Testing,#LM Training,#Rela,CV,ConfusionM,DuplF1,DuplPrec,DuplRcl,DuplSup,Iteration,LM CV,LM ConfusionM,LM DuplF1,LM DuplPrec,LM DuplRcl,LM DuplSup,LM RelaF1,LM RelaPre,LM RelaRcl,LM RelaSup,LM f1,LM indF1,LM indPre,LM indRcl,LM indSup,LM prec,LM rcl,RelaF1,RelaPre,RelaRcl,RelaSup,Testing,Total data,TraiAKA_ManlyAntd,f1,indF1,indPrec,indRcl,indSup,prec,rcl
1346.0,1346.0,1346.0,1346.0,1346.0,3730.0,4038.0,1346.0,"[0.66707921 0.64975248 0.66955446 0.63320942 0.67905824 0.71163366
 0.67079208 0.67945545 0.63692689 0.64064436 0.65841584 0.66955446
 0.67574257 0.66171004 0.64312268]","[[ 598   58  308]
 [ 116  936  406]
 [ 316  102 1040]]",0.64,0.59,0.71,1458.0,21.0,"[0.64108911 0.65841584 0.64851485 0.64807931 0.64560099 0.61757426
 0.67079208 0.6720297  0.63816605 0.67286245 0.66089109 0.64727723
 0.64727723 0.65799257 0.65179678]","[[663, 68, 183], [156, 866, 386], [205, 100, 1103]]",0.72,0.67,0.79,1408.0,0.72,0.84,0.62,1408.0,0.71,0.69,0.66,0.74,914.0,0.72,0.72,0.73,0.86,0.64,1458.0,3880.0,7918.0,4038.0,0.66,0.60,0.57,0.63,964.0,0.68,0.66
1396.0,1396.0,1396.0,1396.0,1396.0,3580.0,4188.0,1396.0,"[0.65513126 0.64797136 0.6778043  0.67741935 0.65591398 0.67303103
 0.66945107 0.68019093 0.69414576 0.66427718 0.63245823 0.66587112
 0.65155131 0.65591398 0.66188769]","[[ 584   44  286]
 [ 106  925  377]
 [ 320   78 1010]]",0.66,0.60,0.72,1408.0,22.0,"[0.65274463 0.6778043  0.65513126 0.6344086  0.68458781 0.67064439
 0.64558473 0.66109785 0.64755078 0.64635603 0.69451074 0.65274463
 0.66825776 0.64157706 0.64994026]","[[628, 54, 182], [139, 855, 364], [171, 96, 1091]]",0.73,0.67,0.80,1358.0,0.72,0.85,0.63,1358.0,0.71,0.70,0.67,0.73,864.0,0.73,0.72,0.75,0.88,0.66,1408.0,3730.0,7918.0,4188.0,0.67,0.61,0.58,0.64,914.0,0.69,0.67
1446.0,1446.0,1446.0,1446.0,1446.0,3430.0,4338.0,1446.0,"[0.66013825 0.67626728 0.65552995 0.67012687 0.66435986 0.68663594
 0.66129032 0.67165899 0.66551326 0.65397924 0.65322581 0.67626728
 0.66820276 0.68858131 0.65513264]","[[ 570   36  258]
 [ 101  900  357]
 [ 294   60 1004]]",0.67,0.62,0.74,1358.0,23.0,"[0.66935484 0.67741935 0.66013825 0.66320646 0.67474048 0.70046083
 0.65668203 0.65552995 0.66205306 0.65859285 0.6624424  0.68548387
 0.66129032 0.68627451 0.65743945]","[[612, 52, 150], [141, 809, 358], [161, 86, 1061]]",0.74,0.68,0.81,1308.0,0.73,0.86,0.63,1308.0,0.72,0.71,0.67,0.75,814.0,0.74,0.73,0.77,0.90,0.67,1358.0,3580.0,7918.0,4338.0,0.69,0.62,0.59,0.66,864.0,0.70,0.69
1496.0,1496.0,1496.0,1496.0,1496.0,3280.0,4488.0,1496.0,"[0.67037862 0.65924276 0.6714922  0.67335563 0.67781494 0.65812918
 0.68596882 0.66926503 0.64659978 0.69342252 0.68374165 0.66592428
 0.67706013 0.64437012 0.66889632]","[[540  30 244]
 [ 89 885 334]
 [272  50 986]]",0.69,0.63,0.75,1308.0,24.0,"[0.64587973 0.6636971  0.69710468 0.66889632 0.6599777  0.67260579
 0.6636971  0.68485523 0.66220736 0.65217391 0.66481069 0.66926503
 0.67706013 0.65551839 0.66109253]","[[579, 46, 139], [120, 793, 345], [149, 60, 1049]]",0.75,0.69,0.83,1258.0,0.74,0.88,0.64,1258.0,0.74,0.72,0.68,0.76,764.0,0.75,0.74,0.78,0.91,0.68,1308.0,3430.0,7918.0,4488.0,0.70,0.63,0.60,0.66,814.0,0.72,0.70
1546.0,1546.0,1546.0,1546.0,1546.0,3130.0,4638.0,1546.0,"[0.67349138 0.67564655 0.70366379 0.65480043 0.70118662 0.68318966
 0.67025862 0.7112069  0.67745415 0.65803668 0.66271552 0.64439655
 0.67780172 0.66450917 0.67961165]","[[516  28 220]
 [ 73 881 304]
 [244  40 974]]",0.70,0.65,0.77,1258.0,25.0,"[0.65517241 0.69612069 0.67672414 0.66450917 0.67745415 0.66810345
 0.71012931 0.66918103 0.67529666 0.66343042 0.66702586 0.66163793
 0.70258621 0.67745415 0.68500539]","[[563, 24, 127], [118, 765, 325], [119, 64, 1025]]",0.77,0.70,0.85,1208.0,0.74,0.90,0.64,1208.0,0.75,0.74,0.70,0.79,714.0,0.76,0.76,0.80,0.92,0.70,1258.0,3280.0,7918.0,4638.0,0.71,0.64,0.61,0.67,764.0,0.73,0.71
1596.0,1596.0,1596.0,1596.0,1596.0,2980.0,4788.0,1596.0,"[0.69206681 0.67954071 0.67014614 0.68965517 0.67398119 0.68267223
 0.68371608 0.66492693 0.65830721 0.69174504 0.70041754 0.70041754
 0.66701461 0.66875653 0.65935214]","[[492  26 196]
 [ 66 866 276]
 [234  34 940]]",0.72,0.66,0.78,1208.0,26.0,"[0.67849687 0.67118998 0.67640919 0.72100313 0.67920585 0.70668058
 0.68997912 0.69102296 0.67920585 0.69278997 0.66701461 0.6993737
 0.68267223 0.65935214 0.72727273]","[[529, 26, 109], [96, 757, 305], [118, 60, 980]]",0.77,0.71,0.85,1158.0,0.76,0.90,0.65,1158.0,0.76,0.75,0.70,0.80,664.0,0.77,0.77,0.81,0.93,0.71,1208.0,3130.0,7918.0,4788.0,0.73,0.66,0.63,0.69,714.0,0.74,0.73
1646.0,1646.0,1646.0,1646.0,1646.0,2830.0,4938.0,1646.0,"[0.69331984 0.67206478 0.70040486 0.68693009 0.66666667 0.66902834
 0.69129555 0.69534413 0.67173252 0.70212766 0.68522267 0.70647773
 0.68016194 0.68693009 0.68591692]","[[470  22 172]
 [ 58 827 273]
 [194  24 940]]",0.74,0.67,0.81,1158.0,27.0,"[0.6902834  0.67510121 0.70242915 0.69300912 0.67375887 0.70850202
 0.68218623 0.68927126 0.72644377 0.66970618 0.6791498  0.69635628
 0.70040486 0.70921986 0.7112462 ]","[[501, 26, 87], [100, 731, 277], [115, 56, 937]]",0.78,0.72,0.85,1108.0,0.76,0.90,0.65,1108.0,0.76,0.75,0.70,0.82,614.0,0.77,0.77,0.81,0.95,0.71,1158.0,2980.0,7918.0,4938.0,0.74,0.67,0.65,0.70,664.0,0.76,0.74
1696.0,1696.0,1696.0,1696.0,1696.0,2680.0,5088.0,1696.0,"[0.67681729 0.68860511 0.71218075 0.69223206 0.6705998  0.69548134
 0.69842829 0.70235756 0.68633235 0.70304818 0.70039293 0.68074656
 0.69646365 0.70108161 0.69026549]","[[440  14 160]
 [ 54 808 246]
 [178  16 914]]",0.75,0.69,0.82,1108.0,28.0,"[0.68664047 0.69646365 0.71316306 0.70993117 0.70894789 0.70825147
 0.70137525 0.71119843 0.69911504 0.68239921 0.72495088 0.69941061
 0.69155206 0.70698132 0.70599803]","[[479, 20, 65], [85, 706, 267], [97, 56, 905]]",0.79,0.73,0.86,1058.0,0.76,0.90,0.66,1058.0,0.77,0.78,0.72,0.84,564.0,0.78,0.79,0.83,0.96,0.73,1108.0,2830.0,7918.0,5088.0,0.76,0.68,0.66,0.72,614.0,0.77,0.76
1746.0,1746.0,1746.0,1746.0,1746.0,2530.0,5238.0,1746.0,"[0.68225191 0.71564885 0.6889313  0.70200573 0.6991404  0.70229008
 0.70133588 0.71469466 0.71060172 0.71537727 0.70038168 0.71087786
 0.6879771  0.68576886 0.70105062]","[[410  12 142]
 [ 41 787 230]
 [148  16 894]]",0.77,0.71,0.85,1058.0,29.0,"[0.69847328 0.67748092 0.71183206 0.72015282 0.68863419 0.71278626
 0.72805344 0.72614504 0.71442216 0.70009551 0.70896947 0.70515267
 0.69942748 0.71442216 0.71346705]","[[433, 16, 65], [85, 669, 254], [80, 53, 875]]",0.79,0.73,0.86,1008.0,0.77,0.91,0.67,1008.0,0.78,0.77,0.71,0.84,514.0,0.79,0.79,0.84,0.97,0.75,1058.0,2680.0,7918.0,5238.0,0.77,0.70,0.68,0.73,564.0,0.79,0.77
1796.0,1796.0,1796.0,1796.0,1796.0,2380.0,5388.0,1796.0,"[0.71521336 0.71057514 0.69202226 0.72516249 0.67409471 0.7012987
 0.70408163 0.71335807 0.73444754 0.72330548 0.70686456 0.69202226
 0.70408163 0.69359331 0.7084494 ]","[[376  12 126]
 [ 38 783 187]
 [124  14 870]]",0.79,0.73,0.86,1008.0,30.0,"[0.70037106 0.70871985 0.69387755 0.73537604 0.71587744 0.72634508
 0.70686456 0.7244898  0.71030641 0.72423398 0.72820037 0.72356215
 0.73283859 0.70102136 0.71587744]","[[401, 14, 49], [84, 648, 226], [73, 42, 843]]",0.81,0.75,0.88,958.0,0.78,0.92,0.67,958.0,0.79,0.78,0.72,0.86,464.0,0.79,0.80,0.86,0.97,0.77,1008.0,2530.0,7918.0,5388.0,0.79,0.71,0.70,0.73,514.0,0.80,0.79
1846.0,1846.0,1846.0,1846.0,1846.0,2230.0,5538.0,1846.0,"[0.72833935 0.70758123 0.70848375 0.72267389 0.70822042 0.7265343
 0.70848375 0.71841155 0.70551039 0.70189702 0.71480144 0.7066787
 0.71209386 0.70822042 0.72267389]","[[344   6 114]
 [ 29 750 179]
 [110  10 838]]",0.80,0.74,0.87,958.0,31.0,"[0.71209386 0.72202166 0.72202166 0.73712737 0.72899729 0.74187726
 0.72382671 0.73375451 0.71183379 0.75158085 0.70848375 0.71389892
 0.73104693 0.70551039 0.73893406]","[[361, 8, 45], [70, 624, 214], [65, 42, 801]]",0.81,0.75,0.88,908.0,0.78,0.93,0.68,908.0,0.80,0.79,0.72,0.88,414.0,0.80,0.81,0.87,0.98,0.79,958.0,2380.0,7918.0,5538.0,0.80,0.72,0.71,0.74,464.0,0.81,0.80
1896.0,1896.0,1896.0,1896.0,1896.0,2080.0,5688.0,1896.0,"[0.73022847 0.69595782 0.72319859 0.70712401 0.75109938 0.73286467
 0.68541301 0.70826011 0.71591909 0.74406332 0.72056239 0.72495606
 0.74428822 0.72383465 0.73087071]","[[312   4  98]
 [ 25 732 151]
 [ 96  10 802]]",0.82,0.76,0.88,908.0,32.0,"[0.74516696 0.75219684 0.73198594 0.72119613 0.74582234 0.74692443
 0.73989455 0.75395431 0.75373791 0.71152155 0.7258348  0.73198594
 0.73286467 0.75021988 0.74846086]","[[329, 4, 31], [69, 574, 215], [65, 36, 757]]",0.82,0.76,0.89,858.0,0.78,0.93,0.68,858.0,0.80,0.80,0.72,0.90,364.0,0.80,0.82,0.88,0.98,0.80,908.0,2230.0,7918.0,5688.0,0.81,0.74,0.72,0.75,414.0,0.82,0.81
1946.0,1946.0,1946.0,1946.0,1946.0,1930.0,5838.0,1946.0,"[0.7260274  0.71917808 0.75428082 0.73350471 0.72493573 0.75171233
 0.7380137  0.73630137 0.72922022 0.70522708 0.73972603 0.70119863
 0.73116438 0.75149957 0.73264781]","[[266   4  94]
 [ 19 692 147]
 [ 84  10 764]]",0.82,0.76,0.89,858.0,33.0,"[0.73030822 0.74058219 0.74058219 0.73007712 0.73693231 0.74914384
 0.75856164 0.74315068 0.72664953 0.73179092 0.7380137  0.73116438
 0.75684932 0.75149957 0.73007712]","[[289, 4, 21], [60, 561, 187], [49, 38, 721]]",0.82,0.77,0.89,808.0,0.79,0.93,0.68,808.0,0.81,0.81,0.72,0.92,314.0,0.81,0.83,0.89,0.98,0.81,858.0,2080.0,7918.0,5838.0,0.81,0.73,0.72,0.73,364.0,0.82,0.81
1996.0,1996.0,1996.0,1996.0,1996.0,1780.0,5988.0,1996.0,"[0.74457429 0.73288815 0.74457429 0.74101921 0.72765246 0.75375626
 0.72704508 0.75626043 0.73600668 0.74686717 0.70951586 0.73789649
 0.73706177 0.73517126 0.75271512]","[[230   2  82]
 [ 15 662 131]
 [ 72   8 728]]",0.83,0.78,0.90,808.0,34.0,"[0.73622705 0.75375626 0.74123539 0.75689223 0.76691729 0.74123539
 0.72537563 0.75542571 0.75355054 0.74937343 0.74123539 0.7345576
 0.76377295 0.74853801 0.74770259]","[[247, 2, 15], [51, 517, 190], [43, 32, 683]]",0.83,0.77,0.90,758.0,0.79,0.94,0.69,758.0,0.81,0.82,0.73,0.93,264.0,0.81,0.84,0.90,0.98,0.83,808.0,1930.0,7918.0,5988.0,0.82,0.73,0.73,0.73,314.0,0.83,0.82
